amount,hour_of_day,account_age,is_weekend,rolling_avg_amount,rolling_max_amount,rolling_std_amount,txn_count,amount_vs_avg_ratio,prediction
13.173954543310956,19,2755,0,57.854877442071,43.298543945472865,18.543370456004524,4,1.4005732014293375,1.6819542e-05
189.22533585537516,16,115,0,35.88190329665658,34.5399965320212,26.229445469100995,6,1.632199713399741,1.6819542e-05
85.29413118032721,10,1766,0,24.606617260834295,30.75676419590778,43.784038295044304,6,1.6700671611534321,1.6819542e-05
51.12131979369966,17,2694,1,0.1433742692052658,72.75208076411245,35.746500629758955,2,0.5877734474338967,1.6819542e-05
876.3194082470415,2,30,1,25.1765430616996,111.84342235266831,415.1709879790416,4,19.04384908246611,0.99999976
8.127255306984855,14,423,1,3.026016385041087,19.130144066173617,23.7444110526455,6,0.7642240165343614,1.6819542e-05
48.739078422225,16,630,0,69.61813948341619,77.0376248473542,45.00230707119293,6,1.2313453753210546,1.6819542e-05
190.6089905053634,13,1759,0,61.73389497173612,32.407443690335846,27.34964680149911,8,1.583259431270213,1.6819542e-05
160.24814764075373,10,1865,1,138.67682277328728,28.425777645442167,16.21718496889524,6,1.9983331949922436,0.00016111169
0.5014449182274021,21,2644,0,52.00415767747185,31.19343097172679,32.69299920210064,5,1.4834587911467845,1.6819542e-05
12.68445815978021,15,920,1,19.578751021208202,40.06358622447599,31.520997806245987,3,1.1219681369794512,1.6819542e-05
32.1939505847178,12,2658,0,81.64608878938638,6.235845516562183,24.669755983379854,4,1.9654144206801392,1.6819542e-05
95.14346605299946,15,245,1,9.05771987379944,50.54180797235041,23.867500759496156,3,1.9192453983743194,1.6819542e-05
113.71468784306973,15,1080,1,62.01541842113132,34.14830885857371,14.283169075111854,6,0.6138683012883909,1.6819542e-05
39.132908929839154,11,586,1,70.64250992691153,249.95862376267462,29.09985493949407,2,1.8261964378032371,1.6819542e-05
74.3457663580816,19,2439,0,338.2781022466795,201.48709718287773,37.62690628051761,4,0.7813350652901747,1.6819542e-05
61.92092886992499,17,1836,0,62.445231572390334,139.70464777896527,35.2214689039305,3,1.6023400363555662,1.6819542e-05
0.1512721699029219,21,103,0,76.0366402727772,77.47449531703147,10.322366635028905,8,1.2786137402688647,0.00026064328
7.8265430492734875,21,2457,0,51.603567526202056,686.6161603578132,37.39190391994386,9,1.5828275497698998,1.6819542e-05
1667.0624613732282,23,20,1,15.843173752354245,89.37981346564513,437.16232711341127,3,10.427076085681854,0.99999976
21.078426962419805,18,410,1,32.40059572816632,17.585205871897113,46.149200960502675,6,1.1027873243641568,1.6819542e-05
30.57172231576695,10,2760,0,11.697335938484683,7.53867524009305,19.990239769202645,4,0.5364517881983439,1.6819542e-05
12.25130241638414,21,1234,0,39.21960401448459,29.04011857479827,41.29522933885276,2,0.5468186996172189,1.6819542e-05
50.965684616559194,13,2873,1,26.861684168532815,47.657127302121516,14.985634760427816,3,1.017718729710528,1.6819542e-05
69.72578878730508,11,2278,0,30.750080293715992,36.26517898801017,49.49666410811636,1,0.9779470675041422,1.6819542e-05
20.395456913802743,12,2293,1,56.47628063235478,16.0386956203839,30.42015796337001,4,1.9050479190931515,1.6819542e-05
116.33359958933968,17,1363,1,15.115030651670027,45.252206318821386,8.218593838383756,6,1.471126129163288,1.6819542e-05
146.3122209673284,3,25,0,18.925191832211006,899.835163713384,379.30624096261386,1,12.203075287393597,0.99999976
49.628855430657026,10,1720,0,35.36345341236264,154.67287050292455,35.41712345796687,1,0.7473380494294073,1.6819542e-05
100.6816071643859,16,356,0,175.60590658436277,54.623064394718426,45.87645807327057,5,1.1632027546313823,1.6819542e-05
61.13839361847305,20,2707,0,13.964679500663692,103.23335150895997,43.72627604308938,6,1.2305811710972712,1.6819542e-05
3.8431909980658236,11,1544,1,89.65276218901215,12.837501309755186,42.88776834614706,3,1.4235291820849656,1.6819542e-05
20.286645550588762,12,1121,0,149.36799159769498,40.52809412794048,23.04655302543029,3,1.5345241232845885,1.6819542e-05
141.27729412063323,16,2495,1,1.991670412133983,32.88501741597452,35.24307458252498,2,0.542107485879191,1.6819542e-05
34.432546886949225,14,1372,0,92.45186137694608,448.4470444432219,44.03751928169917,8,1.9975298656834086,0.00016111169
2.5566061116900127,16,499,1,40.335501169176744,18.397060107019485,19.991792744402296,8,0.8766364618108561,1.6819542e-05
162.8544353110219,17,338,0,20.280035482463667,49.16110337172441,39.23594874189051,5,1.26354482768269,1.6819542e-05
66.17947983991122,20,2121,0,217.0983563715348,229.3530861067615,45.01314714556016,6,1.9598327989746207,1.6819542e-05
61.51445764988988,10,804,0,113.34657034304156,68.84222895776838,40.7023374348416,3,1.7578419291313527,1.6819542e-05
31.060706085974708,16,2844,0,53.320720730859485,72.9527911161817,9.363608869615431,9,0.6888890134740538,1.6819542e-05
11.894891775201499,14,2097,1,5.505946219133614,81.77242556027886,21.33139756769304,9,1.132936986401739,1.6819542e-05
322.24074037872356,10,2369,0,39.776015303429,267.9602612987561,11.692844330391939,9,0.5236393109149536,1.6819542e-05
47.28827928657168,17,1194,1,4.014704976539247,110.6884052137139,41.24119424683175,8,0.6133245917658274,1.6819542e-05
22.713909845272894,19,917,1,37.46551163001664,25.814665913460203,31.425917113967433,4,1.3908546565881645,1.6819542e-05
43.402570143132124,19,1303,0,40.82539911911309,219.2870300950109,12.868183015632475,8,1.8642155621038654,1.6819542e-05
100.97714561898184,10,2727,1,7.545377084079175,19.89348722406193,6.594390442222359,7,1.311175812012349,1.6819542e-05
10.706217989653755,21,2562,1,61.212231379754,80.54732284379769,6.099072303638517,5,0.5495371695311386,1.6819542e-05
142.52574412672837,13,484,0,2.1743631748644803,174.87208784217003,49.80508481564627,8,0.5386954032365445,1.6819542e-05
21.977676215438862,10,2897,1,9.432547822510026,6.793612505672032,19.456099876192724,5,1.8687313288007998,1.6819542e-05
5.075760113150628,19,1504,0,107.93772015037501,13.098803279558132,17.18186822233801,4,0.8637084484989555,1.6819542e-05
96.29545641422239,21,850,1,0.3803347062308213,67.13862065019003,46.20321979180289,3,1.2095024724317676,1.6819542e-05
34.97159163920341,12,1528,1,69.38121379853283,35.86477234309731,36.9907829713513,7,1.6336366884150826,1.6819542e-05
72.28963558694007,8,845,0,81.50274049696056,0.2651905288277006,11.794846787377223,9,1.831770515028522,1.6819542e-05
12.575966903758742,19,169,1,3.159709624406279,53.28520526371949,30.340899812550795,4,1.5542609793514772,1.6819542e-05
36.56819599311364,15,2527,0,39.06056981855906,85.39847611630822,15.014703244965377,8,0.5342050345482907,1.6819542e-05
16.609907429578527,13,1901,0,68.47536511797216,71.82770182172436,26.104563071760715,3,1.4538289564649007,1.6819542e-05
193.1166983988161,9,2833,0,0.12577167631858358,83.12763853390553,35.014471748952076,6,1.0443665097861896,1.6819542e-05
16.597195097022187,15,390,0,81.63778763935689,190.48571755312054,19.745602067967347,5,1.8989962185545481,1.6819542e-05
148.83716220658533,11,1762,0,14.08208559115037,36.357845001355145,37.41714846263505,2,0.5594051233965661,1.6819542e-05
0.8078998311470881,18,398,0,16.480074501130083,45.36008552306696,29.133848121748404,5,1.8469036057013102,1.6819542e-05
1.4123735229361165,19,2685,1,13.391382213034209,87.41151627301954,40.98309165829305,8,1.793411735424892,1.6819542e-05
36.49102011149564,15,355,0,38.24006903030644,3.0743716073525587,28.71188194533165,1,0.8108383729682855,1.6819542e-05
4.883579958237844,14,2408,1,9.329063642587942,130.98100761980848,20.443188286213626,6,0.9311123798025127,1.6819542e-05
6.0341419977325215,17,634,1,8.97555796767899,54.43864705191433,10.563102875479483,9,1.2048718091634387,1.6819542e-05
124.43167089849274,15,1590,1,50.616744047459235,104.47507611991534,45.57247300456511,6,0.792427270023615,1.6819542e-05
77.09242333372596,11,607,0,47.81848790048638,236.23919103322072,12.960049061179848,6,0.6708454291907884,1.6819542e-05
55.20113319474764,16,500,1,161.435827571556,141.2282143752593,14.279956118144215,8,1.898840731475557,1.6819542e-05
823.4175951985982,2,48,0,118.61297454670566,1198.8379272094992,280.33442785247973,3,21.325454879110083,0.99999976
258.6309773195701,13,2725,1,27.7094634813079,70.67909402794224,37.987743224506026,7,1.7048906778276525,1.6819542e-05
43.70215946629893,9,1840,1,24.15265012047285,56.30748652016622,43.812964789789106,4,1.161327367772528,1.6819542e-05
178.34898018007863,10,466,0,38.02688473903351,63.97977215705565,16.60702699458411,9,1.9528320729544428,1.6819542e-05
2.106515435077582,21,508,0,34.979609721824055,24.71647147457023,11.736705680319314,8,1.1854964824246212,1.6819542e-05
115.00860349475946,17,1455,0,3.6523686333656635,79.02818895511311,32.862329165853026,9,1.1141201171635076,1.6819542e-05
47.57050368860836,14,1913,1,7.5671127715183895,44.122162068333964,6.338941030731536,6,0.6490853750756811,1.6819542e-05
43.44886388502519,10,1511,1,68.38839063050656,67.99617576543076,40.97074090112278,9,0.9929028287123081,1.6819542e-05
54.66576297244239,20,1967,0,98.98044267565271,220.23164914081144,22.453483696174892,9,1.375090565147265,1.6819542e-05
12.827206630331855,11,2314,1,15.612644836136786,22.937907404815398,10.35664741962134,5,1.94880953746611,1.6819542e-05
61.24149858338986,13,508,0,14.971183183989083,26.152990328130052,28.15856144970335,8,1.724164450592038,1.6819542e-05
140.86607843651205,20,1180,1,32.100773065163494,22.361100131338,5.846634570752531,6,1.4512505577470132,1.6819542e-05
30.90516167867488,16,1339,0,5.259087899892771,174.70986557023068,25.028986593294697,4,1.0781592211366546,1.6819542e-05
99.7392236705767,10,1210,1,86.15059301472824,201.18706729973883,5.533572463942419,6,1.650691175518061,1.6819542e-05
41.28512898420655,10,2518,1,0.8096162244467415,264.4381159466732,27.863302444875607,7,1.7712837993203971,1.6819542e-05
59.96556542115742,13,473,1,67.789932031697,230.60214699751572,35.890860801899585,1,1.4311467167012022,1.6819542e-05
118.34672778873593,10,2919,0,165.59102232769385,5.144210799929359,11.941342795356285,9,1.4529068117853776,1.6819542e-05
29.867719595134464,20,541,0,69.91329013168284,35.37457072376486,22.605052669623852,5,1.97223556202899,1.6819542e-05
6.851532399136024,9,1666,0,43.45398640218417,698.3428085953436,21.367234866307783,6,1.6138110067969347,1.6819542e-05
16.074955498593344,16,1988,0,220.15507209626972,135.30177474466998,32.12379261521939,9,1.4899431774841045,1.6819542e-05
77.07559941271408,9,1906,0,71.12724797404127,42.574147275730226,40.13839625253478,8,1.3406710949458704,1.6819542e-05
92.29798064433832,19,229,1,82.8598288212405,62.099883279950994,16.82372147675993,3,1.2369422792969775,1.6819542e-05
84.43540496860447,15,2868,1,19.320167255470047,71.51337621389739,20.212568652429603,8,1.5495107925513714,1.6819542e-05
59.83382186766867,19,1223,1,32.43767876281059,104.001733473353,24.070597309737877,3,0.5647726745336421,1.6819542e-05
33.129529535594955,11,2846,1,149.04783982211956,123.35689794899778,22.292068385179952,9,1.7666077627407166,1.6819542e-05
27.99654010722795,17,2115,0,4.080488267059424,114.59681084910994,11.282901506846096,5,1.3822053253667792,1.6819542e-05
55.11725297748674,11,1240,0,18.703235982517455,11.450968384472827,36.12989175019964,4,0.7876946845263753,1.6819542e-05
9.768652201900053,13,523,0,21.983657476668505,49.75371414142167,29.638225901556353,9,1.8231845497108692,1.6819542e-05
43.81704581598091,18,870,0,7.2077156937880495,42.65950234608419,41.32845094577169,2,1.8513939342113255,1.6819542e-05
21.377985851343585,18,864,1,27.471915759394054,8.756905415942075,13.971059870248961,7,1.289729212861845,1.6819542e-05
48.31941340506077,14,596,0,20.89955154283978,42.69752738701981,34.65896327190859,4,1.425975586312887,1.6819542e-05
1.6875417840230416,16,1014,1,37.99643582727611,74.3496872257643,37.06323339865451,5,1.804940915199531,1.6819542e-05
32.878504026130244,16,1521,0,53.75564123388124,5.638124341527635,21.12790800377545,3,1.472043955711868,1.6819542e-05
202.70855161054078,3,49,1,72.31453558159423,278.2160586242908,420.2869093216138,2,22.350359856248105,0.99999976
26.443670781082584,17,2893,0,5.3348943477592945,107.95741079434636,41.31838721270679,7,1.4007510236795393,1.6819542e-05
12.150777348314861,14,1715,0,8.050621187129517,388.1144848337903,43.42104450763528,6,1.396255752372154,1.6819542e-05
99.39159420000637,17,2980,1,43.28540046323514,64.81290554517757,38.46957037632377,2,1.7880222180752383,1.6819542e-05
24.676110450670667,20,1772,0,28.962395012631223,3.84872259213639,25.235387277411714,1,0.8262262627019294,1.6819542e-05
71.02043917045971,13,2320,1,47.207206614732215,50.392626394123006,14.376346089328823,1,1.261604756155025,1.6819542e-05
24.251204520776827,12,1426,1,1.7728911114077377,1.8041364428300835,49.17649416894638,9,1.2903652178710252,1.6819542e-05
186.80964472193838,11,426,1,99.56976594882168,5.776217818454784,19.194663432919253,6,1.3092335633337142,1.6819542e-05
29.72493562219093,16,2202,0,42.97655225644557,148.24892581573158,41.70138630991829,1,0.5980391550894535,1.6819542e-05
27.170621100043856,13,2684,0,35.54062309420581,66.4404139830197,37.82855508766769,2,0.5085627981937698,1.6819542e-05
12.526224131447815,11,1743,1,36.58897112067184,19.472239609198567,9.450022920332497,6,1.068887063110983,1.6819542e-05
49.01479270774276,17,2236,0,20.474893383378788,81.78830004380603,9.252056887799874,4,1.9823894221828782,1.6819542e-05
130.22599459360197,12,583,0,61.5283519806627,99.03703937356768,26.40562374615848,7,1.6363493671088671,1.6819542e-05
48.104617724864305,17,2666,1,36.28309720031488,119.13836417480347,12.600941957808637,5,1.9145463224957173,1.6819542e-05
69.79753241174019,8,979,0,9.439814516256522,27.764977474456614,10.589461688463564,6,1.2549906391159995,1.6819542e-05
15.96292740228378,14,1656,1,3.3183351610787915,0.15336840969447246,37.11913059612135,6,1.9497835349330404,1.6819542e-05
76.82524680017367,10,2499,1,9.545138638625769,188.2309029907343,26.617026495352263,2,0.5941063335292283,1.6819542e-05
33.62718067132176,14,710,0,46.78021752231172,69.04759104506883,29.10021255009756,3,1.0070169749834461,1.6819542e-05
124.71769764163018,11,1259,1,79.18233304771465,70.15605790336238,27.52914223912324,8,1.0129000976549893,1.6819542e-05
10.42350216498635,8,2334,1,34.9185545237497,58.454411433951,42.23471479226216,8,1.6301190095720943,1.6819542e-05
34.53543260837845,12,682,1,59.16118718974525,0.9750195936931215,5.107814508272146,4,1.9101782559288074,1.6819542e-05
6.851130266721653,13,2079,0,0.9670732435041932,54.02557870299742,17.584035647587797,2,1.8487404956374098,1.6819542e-05
8.224856436659461,11,2502,0,67.56358143313444,40.803720281168424,19.346067710859806,4,1.1192569898291067,1.6819542e-05
26.67838813678606,9,1128,0,4.325875564304232,47.255743110091224,29.282744030027214,1,0.5173365679994841,1.6819542e-05
123.07372187543852,13,2531,0,42.8044264026936,74.95994030759701,6.490803438800539,8,1.9938577124336616,0.00016111169
35.7946270031035,13,2446,0,162.45578096004874,70.98046488781692,24.621844542726873,7,1.6482688063849695,1.6819542e-05
8.933384264307671,10,472,1,85.46498635916417,39.99521851728488,19.031353567758593,5,1.0250048271106762,1.6819542e-05
113.6092807982126,10,965,0,181.7925814466967,12.51301227198541,20.134752893913053,5,0.5997531406341043,1.6819542e-05
20.546358993498597,15,2600,0,107.9956619773889,234.845812724732,8.326925749764548,6,1.7686186898112486,1.6819542e-05
24.205707281812806,10,512,0,28.338555165844728,103.30411387932608,40.62173067795662,7,1.761775835370868,1.6819542e-05
5.9784861913319345,15,2676,0,18.444099400419706,118.14466164891256,46.52276734918644,6,1.9767482049175298,1.6819542e-05
43.745476531974504,13,328,1,20.396523134851144,28.439614934934166,14.159737111822455,5,1.2809869728547958,1.6819542e-05
4.894144877492953,18,1888,1,47.24831613423211,240.55415866470122,17.60085103692105,2,1.312943414832209,1.6819542e-05
13.942889000339125,18,1804,1,43.16950023294405,19.5682556038164,13.659051235828487,1,1.0571834701831029,1.6819542e-05
62.39342158894652,20,1958,0,46.86758623642319,31.075029259454755,17.849662812799494,1,1.124986700305254,1.6819542e-05
12.038418983835648,10,918,0,213.86916064032255,26.795089552967283,11.17120315447145,4,1.1807951676295039,1.6819542e-05
8.96625079362446,23,48,1,18.00842429273198,68.85547833834285,468.18705847270655,3,11.872389459331282,0.99999976
85.390586394094,16,415,1,13.195339748516108,46.12836729480869,27.08805846650919,7,1.4434354361300579,1.6819542e-05
6.5117810756085,18,944,0,69.66031269254474,59.677247290511716,9.744507746520402,1,1.9219627420307328,1.6819542e-05
12.046821223652373,8,1931,1,162.76801987077803,100.22761776200319,42.53726477431553,5,1.3979002487757062,1.6819542e-05
153.09582474232127,15,1826,0,7.265462802278277,41.416848718996356,41.60142335899347,6,0.5677628274021431,1.6819542e-05
8.498920631877976,10,2167,0,85.97052497135013,27.34058181336827,14.765379842131587,9,1.5635301891404816,1.6819542e-05
0.5844293025465451,14,1716,0,5.575959883243736,49.411380968817376,39.27066886308155,2,1.6050996931164039,1.6819542e-05
92.54130508759063,12,2720,0,43.775843522161445,19.276325411718474,9.960419148218199,8,1.558895861408105,1.6819542e-05
48.24700849148185,15,730,0,31.69920958716269,83.85447389978958,16.103449507096343,5,1.8992105800974508,1.6819542e-05
34.378438709357454,11,2613,0,37.59328001873347,157.37882109587497,36.44986245393983,8,1.333632524672981,1.6819542e-05
229.6002812062805,13,2274,1,15.155350130891081,324.0797846063662,9.065344990982014,2,0.8582154505770949,1.6819542e-05
2.0545391887733704,14,1743,1,68.0687315420964,266.16905267914325,28.946771113710874,4,0.5907507992255205,1.6819542e-05
3.0684946790983156,13,1759,0,17.565117159905025,88.33708591704811,26.27827032729355,7,1.8206070511207013,1.6819542e-05
2.5943221504273533,14,1590,1,99.02109458285481,153.71674681993466,33.110249873690485,1,0.8649425775257242,1.6819542e-05
0.636877472731834,21,1091,1,50.54722362299799,29.861549989543597,23.7817535418535,1,1.842648142443414,1.6819542e-05
46.887349820614176,14,2530,0,60.82177673921638,27.857376160632565,10.70200223723079,6,1.350596259796697,1.6819542e-05
114.43258602637754,12,1769,1,1.545202494793073,131.20851015556812,27.248993317006022,4,1.832243052253947,1.6819542e-05
61.6293057403433,10,2846,1,34.44641279576259,11.8310431280898,43.85851322984443,3,1.9536581517340497,1.6819542e-05
79.21043212608573,15,1701,0,8.380600984373947,14.480135612180085,37.99089248086596,9,0.7211317806225755,1.6819542e-05
40.06818810350591,12,1486,0,34.76682752074507,14.231300976084423,43.36605329203859,5,0.9398283168587747,1.6819542e-05
156.29314435395284,9,1066,1,11.673784179749287,2.416508013888966,27.724223287178145,6,1.5668441681872471,1.6819542e-05
42.2467341547708,20,674,1,33.22071598914326,17.195805861864653,41.567050740145916,5,1.719854914384682,1.6819542e-05
35.228893719026324,8,238,0,43.92247501408314,43.962400167286184,11.805050907416518,1,1.2767521234871844,1.6819542e-05
66.69987929620241,18,2376,0,51.907854267572354,142.78388755066683,23.634873951591153,9,1.381931916425665,1.6819542e-05
224.94653948051547,21,2906,0,70.6709918125038,35.25186944493398,38.39599532746352,8,1.2448272830973215,1.6819542e-05
10.034591405427998,8,121,0,41.88503210462699,69.4827131118424,7.246600570372144,9,1.6536180453974043,1.6819542e-05
47.55788943830867,15,124,0,54.55261457653578,8.957274784139543,40.221547149551554,8,0.6830287623389613,1.6819542e-05
6.058308768611835,12,2554,0,22.96845887236327,52.38904911460244,15.375321700476466,4,1.928853182373952,1.6819542e-05
27.1887946748747,13,1925,1,32.038510710866,21.284824698030896,8.895480209783296,1,1.361792209745198,1.6819542e-05
52.719140643813724,12,402,0,20.503861661158105,44.301068309107656,31.915229014397482,4,0.8530851174180678,1.6819542e-05
9.570224622950867,18,573,0,181.74082296199336,33.416775068277985,39.8864365019718,2,1.879875771292506,1.6819542e-05
34.88769991920177,8,877,1,23.168729204351163,17.177298925402606,9.310830434878751,5,1.367873328596004,1.6819542e-05
5.867691384937689,21,2440,0,109.02902940012046,49.62142271440904,39.7430232966409,7,1.0514278898463012,1.6819542e-05
237.6789765582734,14,2896,1,3.232121583821819,73.91155075480995,33.249280913927166,1,0.6988250813824286,1.6819542e-05
8.247253968565667,9,1682,1,17.126044285583784,398.9660484859188,42.240816207846244,2,0.858743447309243,1.6819542e-05
248.53216177293774,3,40,0,11.685145683302808,76.07395606262081,386.360797764043,4,22.671769410830557,0.99999976
75.7132297345974,8,416,1,0.14282618481660703,189.3041042430859,35.20352578173237,1,0.8746063344775582,1.6819542e-05
23.464053987741575,21,2603,0,34.977249693340376,78.66357972248397,21.954892079606893,9,1.0335117901219268,1.6819542e-05
126.74978234041323,11,1281,0,11.200442619794416,81.89747444240652,14.885920810646418,2,1.9744739087963152,1.6819542e-05
17.704731290955586,10,2670,0,24.29817171054579,5.5259972050905155,9.58447649862908,8,1.6329890331122738,1.6819542e-05
55.15104040130991,13,211,1,73.2063472422852,49.49153880403109,27.517837441266185,2,1.729896828817385,1.6819542e-05
182.60691957232487,20,1426,0,164.97865771311527,33.75523286787941,10.430259617964182,1,1.1049643403522968,1.6819542e-05
37.27897523564862,20,1675,0,21.205856524204,13.444287945244298,45.0293775820482,1,0.6114874527983873,1.6819542e-05
14.212753240660126,12,761,0,129.92256858205582,150.26752172473212,20.89220124784608,1,1.9924244701365064,0.00016111169
1.2677538307298242,8,2222,1,30.56118113482915,37.29194422893859,39.82072246305921,5,0.9438388890344808,1.6819542e-05
6.236645823148005,21,2316,0,20.230212046876854,7.396679022850936,28.78160239515472,6,1.9073134010243313,1.6819542e-05
39.2331691616214,8,1676,1,13.171984717193297,94.4685039132865,15.327378106737848,6,0.7173206666666228,1.6819542e-05
78.97630698269784,12,2531,1,1.7771473268859255,72.54141881469907,5.471964859110991,6,0.5753934538972756,1.6819542e-05
31.225492213692096,15,1275,0,4.423985467044681,274.0339369244839,28.58213944434896,3,1.9227949259396389,1.6819542e-05
14.56789248998827,18,2319,0,20.641468326286326,154.45211917751897,48.3721937368477,1,1.7522315692253703,1.6819542e-05
7.767011751116064,12,720,1,38.65247856846998,12.32696252094895,28.83315700038952,5,0.631694996667238,1.6819542e-05
29.74731741018936,12,2635,1,18.90950836617767,35.8137226572684,32.751881600862085,3,0.7681926193978,1.6819542e-05
31.795325417225406,15,2973,1,33.09044971006395,9.620846167704162,41.370292989766085,4,1.5746222916445087,1.6819542e-05
20.101592179606115,11,180,0,125.91629435086129,137.51018426481596,29.811647667268623,8,1.3134675718703195,1.6819542e-05
14.709953857389635,13,2103,0,14.999471462599972,132.33481346832474,37.817267380574535,5,0.6753571287059552,1.6819542e-05
1.4309670288012704,17,508,1,168.5040923452078,68.9694379489276,31.355983135947394,4,0.9684947833773442,1.6819542e-05
2.5274153886766886,19,1255,1,18.098145469808873,55.086120220681124,42.322759621505554,4,1.2677541559563694,1.6819542e-05
33.566162451337675,11,364,1,13.903392727160266,299.74450653075786,9.611766382610654,8,1.3339535924432993,1.6819542e-05
63.57667166174208,20,824,1,23.854260092810126,87.8204458329318,29.98885305726237,6,1.1859527049854501,1.6819542e-05
53.809261439295334,8,2716,0,18.465992589757978,9.1269713765297,46.52493356432948,6,0.7974844572861073,1.6819542e-05
38.03016343163967,18,182,0,87.56209012250676,12.272488966548735,24.689606066649407,7,1.4530345986325064,1.6819542e-05
29.059073589379015,9,726,0,15.695539457395151,13.284141634656187,49.50146495471866,4,0.6972226388290155,1.6819542e-05
170.75459615250438,15,1623,0,31.993758819667597,11.53150027292078,28.022837092970157,8,0.6745349712096518,1.6819542e-05
52.49591849036952,21,2410,1,10.854692317537104,201.64823399142247,9.442219282140353,4,0.8853746856936326,1.6819542e-05
12.585432039567099,12,457,1,17.383508461320115,26.26018473834408,33.909025769259635,6,1.14177684173907,1.6819542e-05
68.62678906067704,13,1629,1,9.185856739261837,26.306241675620086,29.130738274956492,8,1.2930108552095496,1.6819542e-05
27.02341682181363,18,2800,0,21.739968997740586,27.81957331301056,29.227720527923204,9,1.9977273100942732,0.00016111169
54.11592281348133,20,1013,1,6.573615996926516,6.70594230462445,10.702338276166152,5,1.1091796369421019,1.6819542e-05
33.806023522363745,11,1673,1,39.94804644149913,657.4605678447288,39.07727439905024,7,1.4641405199420037,1.6819542e-05
1907.499457197241,3,9,1,18.685809029773143,726.6818076444174,438.22870919260583,1,10.508951571305513,0.99999976
71.40331114141043,20,1105,0,15.972303202568282,148.7753227816629,25.596859972336585,6,0.6154460120118397,1.6819542e-05
33.39266673376043,14,1579,0,32.03580904021334,205.96584712221204,29.027194378639212,5,0.6962238200816965,1.6819542e-05
3.985711335988265,10,2751,0,15.530798377826846,94.986259294173,12.009250957108064,8,1.1323704584259526,1.6819542e-05
125.88682429199329,13,2380,0,14.43173763364884,353.0032956301642,5.0496093221241525,1,1.7755839489577105,1.6819542e-05
28.754938336038038,19,533,1,88.93212344117386,9.991291100654285,35.34983463362359,1,0.9725284382295014,1.6819542e-05
9.450291676405213,17,467,0,7.412188196274822,40.11949984314518,18.39412746073448,2,1.078341142925316,1.6819542e-05
15.041744007753497,12,1530,1,8.389804346768802,21.65376734322692,29.59074838096818,5,1.4148073740397447,1.6819542e-05
76.87257732776739,10,2024,0,123.24957954230811,55.76357586929885,17.999523739562726,7,1.5323629622249662,1.6819542e-05
14.389268733077984,17,2150,1,92.85700081172807,23.24543489975865,47.244101859485845,1,1.4503583156596351,1.6819542e-05
24.995403251858665,18,2437,0,77.20332515623946,72.7236315959256,16.117254487273335,7,0.7540013120595981,1.6819542e-05
81.74232295357851,8,302,0,7.808713389670351,0.18510583001924152,19.997629285382924,7,0.54420484121554,1.6819542e-05
154.51182690856257,13,1776,0,0.08430352054303425,60.187599525507196,25.901449285925423,7,0.6497489039715998,1.6819542e-05
32.36933519832858,9,2378,0,54.26844336994681,168.66574879498611,15.86860572821078,8,1.3326829122735133,1.6819542e-05
